,CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
823,OCNOR4038,POZO VIVEROS DE CESUES,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.85297,29.1707,90.61,Media,1313.0,Permisible para riego,827.0,Cultivos sensibles,Potable - Dulce,3.8988,Alta,198.42,Potable - Dura,201.0,Aceptable,2.676841,Potable - Excelente,0.0327,No apta como FAAP,7.273366182340834e-05,Potable - Excelente,0.0163,Potable - Excelente,0.00046532816312110125,Potable - Excelente,0.0024769325955794046,Potable - Excelente,0.000566650695863101,Potable - Excelente,0.0599,Potable - Excelente,Rojo,"FLUO,AS,",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
824,OCNOR4039,EL CAMPITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.83528,29.08897,271.83,Alta,1228.0,Permisible para riego,713.4,Cultivos sensibles,Potable - Dulce,0.5657,Media,356.688,Potable - Dura,241.0,Aceptable,14.828069,No apta como FAAP,0.0181,Apta como FAAP,0.0008780265067109324,Potable - Excelente,0.004051563465295007,Potable - Excelente,0.0002614036452223398,Potable - Excelente,0.004734156091671678,Potable - Excelente,0.0017,Potable - Excelente,0.0983,Potable - Excelente,Rojo,"NO3,",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
825,OCNOR4040,POZO NO. 12V,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.87231,29.1931,123.76,Media,875.0,Permisible para riego,234.4,Excelente para riego,Potable - Dulce,2.7379,Alta,16.415026261565654,Potable - Suave,0.9486545331230513,Potable - Excelente,3.527611,Potable - Excelente,0.0291,No apta como FAAP,0.0026772681975351102,Potable - Excelente,7.802781116800161e-05,Potable - Excelente,0.00027576370565382346,Potable - Excelente,0.001539051836370492,Potable - Excelente,0.0036,Potable - Excelente,0.0073276056225268504,Potable - Excelente,Rojo,"FLUO,AS,",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
826,OCNOR4041,LAS NORIAS,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.63302,29.04896,253.045,Alta,656.0,Buena para riego,320.4,Excelente para riego,Potable - Dulce,0.4675,Media,222.2304,Potable - Dura,1722.0,Contaminada,5.613428,Potable - Buena calidad,0.0223,Apta como FAAP,0.0005834295739835601,Potable - Excelente,0.0019208353867986312,Potable - Excelente,0.00035343449920225263,Potable - Excelente,9.869255767092967e-05,Potable - Excelente,0.0064,Potable - Excelente,0.0319,Potable - Excelente,Rojo,"CF,",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
827,OCNOR4042,RANCHO CERRO DE LAS HORMIGAS,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,POZO,-110.75323,29.19417,353.6,Alta,908.0,Permisible para riego,550.8,Cultivos sensibles,Potable - Dulce,0.4523,Media,311.1112,Potable - Dura,0.565074762062223,Potable - Excelente,0.41033,Potable - Excelente,0.003360422884795209,Potable - Excelente,0.0027943923729589256,Potable - Excelente,0.0028155575050231893,Potable - Excelente,0.0003717697770584195,Potable - Excelente,0.0015863465131114585,Potable - Excelente,0.00017356391840720847,Potable - Excelente,0.0346,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,OCNOR4048,TECORIPA,NOROESTE,SONORA,LA COLORADA,RIO TECORIPA,POZO,-109.95654,28.62613,327.45,Alta,687.0,Buena para riego,378.6,Excelente para riego,Potable - Dulce,0.3859,Baja,266.5796,Potable - Dura,0.8589136789350558,Potable - Excelente,0.994404,Potable - Excelente,0.005515525497891518,Potable - Excelente,0.001592158789037933,Potable - Excelente,0.0019330679983662641,Potable - Excelente,0.00010240667800639131,Potable - Excelente,0.0017671586572387315,Potable - Excelente,0.0022,Potable - Excelente,0.0311,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829,OCNOR4062,POZO TEPACHE,NOROESTE,SONORA,TEPACHE,RIO MOCTEZUMA,POZO,-109.53619,29.53688,258.72,Alta,751.0,Permisible para riego,454.0,Excelente para riego,Potable - Dulce,0.3263,Baja,250.7148,Potable - Dura,41.0,Buena calidad,3.387794,Potable - Excelente,0.006037131669217175,Potable - Excelente,0.0008344596758935098,Potable - Excelente,0.0031948162389570196,Potable - Excelente,8.022462150796239e-05,Potable - Excelente,0.0030717878263401724,Potable - Excelente,0.0031,Potable - Excelente,0.0413,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,OCNOR4063,POZO DIVISADEROS,NOROESTE,SONORA,DIVISADEROS,RIO MOCTEZUMA,POZO,-109.47377,29.62448,259.84,Alta,757.0,Permisible para riego,417.8,Excelente para riego,Potable - Dulce,1.7233,Alta,4.2789212010419035,Potable - Suave,0.28678976862626926,Potable - Excelente,1.244513,Potable - Excelente,0.0051501035117457765,Potable - Excelente,0.0019323054176503545,Potable - Excelente,0.0222,Potable - Excelente,0.0003599838256085764,Potable - Excelente,0.0036097642620858766,Potable - Excelente,0.0010091130459822736,Potable - Excelente,0.0346,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
831,OCNOR4071,VIÑEDO LOS ARROYOS,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,-111.72465,29.12727,172.38,Alta,546.0,Buena para riego,333.4,Excelente para riego,Potable - Dulce,0.6558,Media,97.2258,Potable - Moderadamente suave,908.0,Aceptable,1.526874,Potable - Excelente,0.004530107821075975,Potable - Excelente,0.0005157790888309385,Potable - Excelente,0.0208,Potable - Excelente,0.00032043859534501757,Potable - Excelente,0.0020863393568714846,Potable - Excelente,8.935547941860967e-06,Potable - Excelente,0.024677495467074564,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
832,OCNOR4072,CAMPO SAN JOSE,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,POZO,-111.7881,29.10249,154.7,Alta,564.0,Buena para riego,369.8,Excelente para riego,Potable - Dulce,0.5417,Media,119.052,Potable - Moderadamente suave,110.0,Buena calidad,4.992207,Potable - Excelente,0.009499466761804564,Potable - Excelente,0.0010398711033301024,Potable - Excelente,0.0292,Potable - Excelente,0.0002873445391730749,Potable - Excelente,0.0038868309482511395,Potable - Excelente,0.001428243000614187,Potable - Excelente,0.0724,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,OCNOR4077,POZO SANTA ANA,NOROESTE,SONORA,SANTA ANA,MAGDALENA,POZO,-111.11664,30.5497,260.96,Alta,724.0,Buena para riego,470.8,Excelente para riego,Potable - Dulce,0.9627,Potable - Optima,228.827,Potable - Dura,0.3873014120415036,Potable - Excelente,1.193496,Potable - Excelente,0.0103,Apta como FAAP,0.0018702341770461168,Potable - Excelente,0.0005683005658364548,Potable - Excelente,0.00044139829162731704,Potable - Excelente,0.004960729918422477,Potable - Excelente,0.0022,Potable - Excelente,0.0415,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,OCNOR4081,PILA LOMA DE GUADALUPE,NOROESTE,SONORA,ALAMOS,CUCHUJAQUI,POZO,-108.93771,27.02193,206.46,Alta,492.0,Buena para riego,274.2,Excelente para riego,Potable - Dulce,0.4268,Media,175.296,Potable - Dura,432.0,Aceptable,1.856013,Potable - Excelente,0.006574020897652537,Potable - Excelente,5.8268529397043305e-05,Potable - Excelente,0.0033444499034493607,Potable - Excelente,0.0004479122561151314,Potable - Excelente,0.046,No apta como FAAP,0.0019,Potable - Excelente,0.02158214818153391,Potable - Excelente,Rojo,"PB,",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
835,OCNOR4082,POZO LA AURORA,NOROESTE,SONORA,ALAMOS,SAN BERNARDO,POZO,-108.9527,27.03958,198.69,Alta,533.0,Buena para riego,283.0,Excelente para riego,Potable - Dulce,0.533,Media,171.0884,Potable - Dura,313.0,Aceptable,1.382108,Potable - Excelente,0.00320898725983938,Potable - Excelente,0.0015359410547241678,Potable - Excelente,0.003528996134356617,Potable - Excelente,0.00022461670235134762,Potable - Excelente,0.0029584046171038697,Potable - Excelente,0.0182,Potable - Excelente,0.0728,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
836,OCNOR4083,COICOBA-JAMBIOLABAMPO,NOROESTE,SONORA,HUATABAMPO,VALLE DEL MAYO,POZO,-109.35634,26.74182,277.5,Alta,3900.0,Indeseable para riego,3119.3333,Cultivos tolerantes,Salobres,0.3181,Baja,1079.664,Muy dura e indeseable usos industrial y domestico,0.15788072862751187,Potable - Excelente,4.583648,Potable - Excelente,0.005136318783066183,Potable - Excelente,0.0022024598123676405,Potable - Excelente,0.0045037629973926395,Potable - Excelente,0.0002540887200722443,Potable - Excelente,0.00438529156916005,Potable - Excelente,0.0028,Potable - Excelente,0.0564,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
837,OCNOR4102,POZO #2 ETCHOJOA,NOROESTE,SONORA,ETCHOJOA,VALLE DEL MAYO,POZO,-109.64116,26.9182,190.53,Alta,1717.0,Permisible para riego,973.8,Cultivos sensibles,Potable - Dulce,0.2299,Baja,321.1306,Potable - Dura,0.009246404621370375,Potable - Excelente,6.694728,Potable - Buena calidad,0.005705374282497283,Potable - Excelente,0.002186988511231437,Potable - Excelente,0.004872785978560459,Potable - Excelente,0.00073,Potable - Excelente,0.004759638754644622,Potable - Excelente,0.0046,Potable - Excelente,0.008340076979926265,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
838,OCNOR4114,POZO 504,NOROESTE,SONORA,CAJEME,VALLE DEL YAQUI,POZO,-109.95354,27.22643,120.45,Media,2086.0,Dudosa para riego,1349.6667,Cultivos con manejo especial,Ligeramente salobres,0.2522,Baja,484.056,Potable - Dura,0.26623500089162244,Potable - Excelente,1.400089,Potable - Excelente,0.00824126823197637,Potable - Excelente,0.00016072298005285424,Potable - Excelente,0.0303,Potable - Excelente,0.00015603015282583034,Potable - Excelente,0.004217825077449926,Potable - Excelente,0.0019,Potable - Excelente,0.022537174659303272,Potable - Excelente,Amarillo,"CONDUC,",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
839,OCNOR4115,POZO BACUM,NOROESTE,SONORA,BACUM,VALLE DEL YAQUI,POZO,-110.07716,27.54914,303.03,Alta,1998.0,Permisible para riego,1244.2,Cultivos con manejo especial,Ligeramente salobres,0.284,Baja,676.396,Muy dura e indeseable usos industrial y domestico,10.0,Buena calidad,0.107338,Potable - Excelente,0.0165,Apta como FAAP,0.002517161476263342,Potable - Excelente,0.0024607172650679392,Potable - Excelente,0.00013938371269660066,Potable - Excelente,0.0032260768064115665,Potable - Excelente,1.557,Puede afectar la salud,1.057,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,MN,FE,",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
840,OCNOR4116,POZO PUEBLO YAQUI POZO NO. 3,NOROESTE,SONORA,CAJEME,VALLE DEL YAQUI,POZO,-110.04506,27.35044,124.83,Media,1174.0,Permisible para riego,645.0,Cultivos sensibles,Potable - Dulce,0.2481,Baja,245.016,Potable - Dura,0.3257530233026366,Potable - Excelente,0.852089,Potable - Excelente,0.0017136897881624357,Potable - Excelente,0.0007504737911975496,Potable - Excelente,0.0017217232538945216,Potable - Excelente,0.00045147906161319205,Potable - Excelente,0.003809776510525058,Potable - Excelente,0.0004707475686158133,Potable - Excelente,0.0009633545916256398,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,OCNOR4130,GRUPO GAMEZ,NOROESTE,SONORA,GUAYMAS,VALLE DEL YAQUI,POZO,-110.20887,27.55372,301.92,Alta,1084.0,Permisible para riego,635.2,Cultivos sensibles,Potable - Dulce,0.3449,Baja,338.198,Potable - Dura,10.0,Buena calidad,0.524962,Potable - Excelente,0.00983103416176999,Potable - Excelente,0.00147064709273637,Potable - Excelente,0.0030896792937459595,Potable - Excelente,0.00036339149713747134,Potable - Excelente,0.0035298466709713467,Potable - Excelente,0.6992,Puede afectar la salud,0.1002,Potable - Excelente,Amarillo,"MN,",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
842,OCNOR4132,POZO SAN JOSE BACUM,NOROESTE,SONORA,BACUM,VALLE DEL YAQUI,POZO,-110.14316,27.51951,334.11,Alta,1260.0,Permisible para riego,817.6,Cultivos sensibles,Potable - Dulce,0.2672,Baja,519.2334,Muy dura e indeseable usos industrial y domestico,0.9582117960026388,Potable - Excelente,0.047198,Potable - Excelente,0.0003093594028232061,Potable - Excelente,0.001715305610658238,Potable - Excelente,0.003458710894304641,Potable - Excelente,2.654982258540589e-05,Potable - Excelente,0.0006318211926946571,Potable - Excelente,1.213,Puede afectar la salud,0.2177,Potable - Excelente,Amarillo,"DT,MN,",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
843,OCNOR4143,CABORA,NOROESTE,SONORA,QUIRIEGO,COCORAQUE,POZO,-109.55175,27.43473,360.75,Alta,945.0,Permisible para riego,533.8,Cultivos sensibles,Potable - Dulce,0.3709,Baja,286.5312,Potable - Dura,108.0,Buena calidad,1.368587,Potable - Excelente,0.00378483397219223,Potable - Excelente,0.002317159966308068,Potable - Excelente,0.0068,Potable - Excelente,0.00034409224169566576,Potable - Excelente,0.0037718266658433976,Potable - Excelente,0.00037316359595786095,Potable - Excelente,0.0036780872033312234,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
844,OCNOR4144,EJIDO EL SABINO,NOROESTE,SONORA,QUIRIEGO,COCORAQUE,POZO,-109.50509,27.79186,394.2,Alta,900.0,Permisible para riego,491.6,Excelente para riego,Potable - Dulce,0.3405,Baja,329.109,Potable - Dura,1464.0,Contaminada,4.063419,Potable - Excelente,0.007179976739771618,Potable - Excelente,0.0016281974983294641,Potable - Excelente,0.00022370062181868545,Potable - Excelente,7.949335939294027e-05,Potable - Excelente,0.004040991062788529,Potable - Excelente,0.0422,Potable - Excelente,0.0626,Potable - Excelente,Rojo,"CF,",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
845,OCNOR4145,POZO TESOPACO,NOROESTE,SONORA,ROSARIO,ROSARIO-TESOPACO-EL QUIRIEGO,POZO,-109.37109,27.83808,316.455,Alta,950.0,Permisible para riego,566.4,Cultivos sensibles,Potable - Dulce,0.2742,Baja,339.082,Potable - Dura,31.0,Buena calidad,14.10943,No apta como FAAP,0.005566501991721341,Potable - Excelente,0.0029821653579420503,Potable - Excelente,0.0039872830796294206,Potable - Excelente,0.00012838355309998013,Potable - Excelente,0.0006296917267712709,Potable - Excelente,0.0004099907204318033,Potable - Excelente,0.02114540789777705,Potable - Excelente,Rojo,"NO3,",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
846,OCNOR4150,POZO CASA BLANCA,NOROESTE,SONORA,CAJEME,VALLE DEL YAQUI,POZO,-109.98356,27.49006,228.66,Alta,1112.0,Permisible para riego,629.2,Cultivos sensibles,Potable - Dulce,0.2895,Baja,302.784,Potable - Dura,0.602989759280653,Potable - Excelente,2.067332,Potable - Excelente,0.0032440742574300265,Potable - Excelente,0.002616743698032107,Potable - Excelente,0.00043566945462113763,Potable - Excelente,0.0001853250609911954,Potable - Excelente,0.0039571728363285725,Potable - Excelente,0.0004398834435004808,Potable - Excelente,0.013737890707259521,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
847,OCNOR4153,POZO SAN MIGUEL DE HORCASITAS,NOROESTE,SONORA,SAN MIGUEL DE HORCASITAS,RIO SAN MIGUEL,POZO,-110.72807,29.48865,233.155,Alta,753.0,Permisible para riego,586.8,Cultivos sensibles,Potable - Dulce,0.4618,Media,265.8828,Potable - Dura,0.5036860302488795,Potable - Excelente,6.072245,Potable - Buena calidad,0.0112,Apta como FAAP,0.0015031774579698741,Potable - Excelente,0.0029387847133739244,Potable - Excelente,0.00020478158729489966,Potable - Excelente,0.0010384464231690445,Potable - Excelente,0.0002649332374375277,Potable - Excelente,0.0491,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
848,OCNOR4154,POZO 122,NOROESTE,SONORA,GUAYMAS,VALLE DE GUAYMAS,POZO,-110.67577,28.24131,220.89,Alta,874.0,Permisible para riego,401.2,Excelente para riego,Potable - Dulce,1.4565,Potable - Optima,93.5206,Potable - Moderadamente suave,0.839902525445039,Potable - Excelente,7.100729,Potable - Buena calidad,0.0157,Apta como FAAP,7.791139445909667e-05,Potable - Excelente,0.0071,Potable - Excelente,0.0004863670456707877,Potable - Excelente,0.004200906163119784,Potable - Excelente,0.0034,Potable - Excelente,0.0414,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
849,OCNOR4165,POZO NO. 1 BOCA ABIERTA,NOROESTE,SONORA,EMPALME,VALLE DE GUAYMAS,POZO,-110.54756,27.96825,135.78,Media,805.0,Permisible para riego,443.6667,Excelente para riego,Potable - Dulce,0.681,Media,109.56,Potable - Moderadamente suave,0.908004596174369,Potable - Excelente,1.482255,Potable - Excelente,0.005592021278682081,Potable - Excelente,1.3419589835677149e-05,Potable - Excelente,0.007,Potable - Excelente,0.000251965426291168,Potable - Excelente,0.004939892241242916,Potable - Excelente,0.000566437085572841,Potable - Excelente,0.02368411268853743,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
850,OCNOR4168,POZO 2 BIS,NOROESTE,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,POZO,-110.90689,27.99206,118.235,Media,5100.0,Indeseable para riego,3771.2,Cultivos tolerantes,Salobres,0.6027,Media,1177.0704,Muy dura e indeseable usos industrial y domestico,10.0,Buena calidad,5.837131,Potable - Buena calidad,0.005388153831476994,Potable - Excelente,6.489542696898631e-05,Potable - Excelente,0.01,Potable - Excelente,0.00189,Potable - Excelente,0.003744037232051219,Potable - Excelente,0.0013171052410040456,Potable - Excelente,0.0704,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
851,OCNOR4174,POZO EL VALIENTE,NOROESTE,SONORA,GUAYMAS,SAN JOSE DE GUAYMAS,POZO,-110.91963,28.05193,154.7,Alta,675.0,Buena para riego,352.8,Excelente para riego,Potable - Dulce,0.9136,Potable - Optima,59.448,Potable - Suave,0.20563590918169244,Potable - Excelente,4.618484,Potable - Excelente,0.0118,Apta como FAAP,0.0014020257485873472,Potable - Excelente,0.014,Potable - Excelente,0.00046833865817389543,Potable - Excelente,5.357831855431927e-05,Potable - Excelente,0.0007097836604065542,Potable - Excelente,0.002897536440579779,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,OCNOR4176,LOS ARRIEROS,NOROESTE,SONORA,GUAYMAS,SAHUARAL,POZO,-111.04355,28.3203,117.13,Media,660.0,Buena para riego,327.8,Excelente para riego,Potable - Dulce,0.8273,Potable - Optima,79.264,Potable - Moderadamente suave,52.0,Buena calidad,5.791571,Potable - Buena calidad,0.0194,Apta como FAAP,0.0006199092227868183,Potable - Excelente,0.0088,Potable - Excelente,0.00027535634263169763,Potable - Excelente,0.0038465891114661055,Potable - Excelente,0.0008541499057238413,Potable - Excelente,0.012264846316748304,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
853,OCNOR4178,POZO EL DESTIERRO,NOROESTE,SONORA,GUAYMAS,VALLE DE GUAYMAS,POZO,-110.68851,28.29499,201.11,Alta,742.0,Buena para riego,384.6,Excelente para riego,Potable - Dulce,1.9874,Alta,83.3364,Potable - Moderadamente suave,0.42124124054692086,Potable - Excelente,2.783053,Potable - Excelente,0.0135,Apta como FAAP,0.002123507716489961,Potable - Excelente,0.0075,Potable - Excelente,0.00029393247465367314,Potable - Excelente,0.00264483185815127,Potable - Excelente,0.0051,Potable - Excelente,0.3208,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
854,OCNOR4179,LA COLORADA,NOROESTE,SONORA,LA COLORADA,VALLE DE GUAYMAS,POZO,-110.5811,28.79964,258.63,Alta,805.0,Permisible para riego,433.0,Excelente para riego,Potable - Dulce,0.8004,Potable - Optima,282.4948,Potable - Dura,0.471956970865539,Potable - Excelente,6.920794,Potable - Buena calidad,0.0012566151505733858,Potable - Excelente,0.0024609968157659873,Potable - Excelente,0.003656511728495595,Potable - Excelente,0.0003473851126002525,Potable - Excelente,0.002558475558565203,Potable - Excelente,0.0007450532113345524,Potable - Excelente,0.009549468263945624,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
855,OCNOR4181,POZO CARBO,NOROESTE,SONORA,CARBO,RIO ZANJON,POZO,-110.95433,29.68917,207.1,Alta,510.0,Buena para riego,335.8,Excelente para riego,Potable - Dulce,0.4263,Media,130.9572,Potable - Dura,0.8272565709830902,Potable - Excelente,2.624663,Potable - Excelente,0.008446308854056707,Potable - Excelente,0.0021547859814588497,Potable - Excelente,0.002221891304236366,Potable - Excelente,0.0002915501519571227,Potable - Excelente,0.003989789790539454,Potable - Excelente,0.0002234100149242248,Potable - Excelente,0.011349821984868875,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,OCNOR4192,EL VERANITO,NOROESTE,SONORA,ALAMOS,VALLE DEL MAYO,POZO,-109.23479,26.96844,319.68,Alta,961.0,Permisible para riego,567.4,Cultivos sensibles,Potable - Dulce,0.4621,Media,344.1662,Potable - Dura,20.0,Buena calidad,7.693514,Potable - Buena calidad,0.0014366102089751343,Potable - Excelente,0.002320700053190647,Potable - Excelente,0.004921254881808871,Potable - Excelente,0.0003415782158305183,Potable - Excelente,0.0014875254995380806,Potable - Excelente,4.92623296398873e-05,Potable - Excelente,0.005185456482639118,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
857,OCNOR4193,SIREBAMPO,NOROESTE,SONORA,HUATABAMPO,FUERTE-MAYO,POZO,-109.23692,26.63968,213.12,Alta,701.0,Buena para riego,337.3333,Excelente para riego,Potable - Dulce,0.3016,Baja,93.624,Potable - Moderadamente suave,0.3939294326459552,Potable - Excelente,0.853905,Potable - Excelente,0.00788375364858404,Potable - Excelente,0.0025615339006159867,Potable - Excelente,0.0007562098959122792,Potable - Excelente,0.0004971293355386195,Potable - Excelente,0.002241547496828178,Potable - Excelente,0.0014138362229143024,Potable - Excelente,0.02445733570305777,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
858,OCNOR4194,POZO DIF,NOROESTE,SONORA,ALAMOS,CUCHUJAQUI,POZO,-108.94231,27.0255,268.62,Alta,695.0,Buena para riego,414.8,Excelente para riego,Potable - Dulce,0.6841,Media,258.622,Potable - Dura,231.0,Aceptable,6.069154,Potable - Buena calidad,0.0035560223532399085,Potable - Excelente,0.002141320164441775,Potable - Excelente,0.004107376652237584,Potable - Excelente,6.485550629697734e-05,Potable - Excelente,0.003421498649550504,Potable - Excelente,0.0016,Potable - Excelente,0.013193060256389402,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
